epoch,training_accuracy,test_accuracy,training_loss,test_loss
0,0.092152,0.093109,2.951965,2.936895
1,0.894398,0.901990,0.504091,0.494390
2,0.913265,0.916792,0.403120,0.395803
3,0.920432,0.920792,0.352841,0.349892
4,0.926165,0.924592,0.323781,0.321031
5,0.929415,0.929493,0.301574,0.300405
6,0.932916,0.932693,0.286903,0.287016
7,0.934416,0.934293,0.275770,0.277439
8,0.936899,0.935794,0.264696,0.266572
9,0.938966,0.938294,0.255340,0.258831
10,0.940549,0.939994,0.247325,0.251810
11,0.942999,0.941194,0.241433,0.246106
12,0.944366,0.942194,0.235079,0.240443
13,0.944916,0.941694,0.230266,0.236646
14,0.946782,0.944794,0.223712,0.230612
15,0.947266,0.943894,0.219652,0.226687
16,0.948466,0.944994,0.216654,0.224008
17,0.948932,0.945595,0.211662,0.220311
18,0.951083,0.945195,0.207740,0.216931
19,0.951399,0.947695,0.206706,0.215724
20,0.952566,0.947595,0.201890,0.211015
21,0.952666,0.948095,0.198476,0.207279
22,0.953333,0.948295,0.197231,0.206868
23,0.954116,0.948695,0.193793,0.205058
24,0.953949,0.950295,0.191534,0.202511
25,0.955449,0.949295,0.187967,0.198821
26,0.955333,0.950895,0.186468,0.196943
27,0.955899,0.950995,0.184536,0.195189
28,0.956549,0.950695,0.181485,0.192219
29,0.957266,0.952995,0.179734,0.191561
30,0.957216,0.951795,0.179110,0.191337
31,0.957783,0.951495,0.176778,0.188818
32,0.957933,0.953995,0.174167,0.185871
33,0.958216,0.953095,0.172750,0.185405
34,0.958416,0.953895,0.172175,0.184441
35,0.958849,0.953595,0.170616,0.183534
36,0.959249,0.953495,0.168384,0.181543
37,0.959999,0.953595,0.166794,0.180026
38,0.960416,0.954095,0.165110,0.179636
39,0.960416,0.953295,0.164403,0.177904
40,0.960949,0.953495,0.162030,0.176428
41,0.961266,0.954295,0.161670,0.176154
42,0.961916,0.954195,0.159667,0.175001
43,0.962066,0.954095,0.159405,0.174309
44,0.962066,0.953895,0.157532,0.172471
45,0.962849,0.955196,0.156457,0.171930
46,0.962483,0.955796,0.156770,0.172512
47,0.962949,0.954895,0.154100,0.169812
48,0.963383,0.956096,0.153004,0.168988
49,0.963583,0.955996,0.151762,0.168350
50,0.964216,0.955996,0.150753,0.167738
51,0.964283,0.955196,0.149996,0.167612
52,0.964983,0.955396,0.148947,0.166469
53,0.965149,0.956096,0.149427,0.167466
54,0.965416,0.957196,0.147112,0.164869
55,0.965199,0.955696,0.146728,0.165339
56,0.965733,0.957296,0.144926,0.163401
57,0.965833,0.957396,0.144047,0.162094
58,0.966116,0.957996,0.143366,0.161692
59,0.966066,0.957496,0.142764,0.162695
60,0.966483,0.957096,0.142438,0.161836
61,0.966666,0.958296,0.141060,0.159785
62,0.967166,0.957296,0.139887,0.159874
63,0.966916,0.956496,0.140735,0.160962
64,0.966966,0.957896,0.138147,0.158035
65,0.967849,0.957196,0.137581,0.158286
66,0.967683,0.957796,0.136744,0.157436
67,0.967733,0.958796,0.136763,0.157836
68,0.968216,0.958096,0.135220,0.156106
69,0.968399,0.957196,0.134502,0.156383
70,0.968533,0.958696,0.134569,0.156398
71,0.968699,0.958196,0.133790,0.156275
72,0.969049,0.958696,0.132035,0.154729
73,0.968833,0.958996,0.131862,0.154323
74,0.969866,0.958596,0.131357,0.153852
75,0.969716,0.958496,0.130558,0.153014
76,0.969933,0.959696,0.129577,0.152094
77,0.970283,0.960096,0.128830,0.152543
78,0.969733,0.959396,0.129028,0.151610
79,0.970350,0.958396,0.127963,0.152269
80,0.970733,0.958896,0.127379,0.151704
81,0.970300,0.958996,0.126544,0.150635
82,0.970733,0.958896,0.126279,0.150844
83,0.970766,0.959896,0.125467,0.149367
84,0.970966,0.959296,0.124696,0.149425
85,0.970916,0.959296,0.124338,0.148776
86,0.971383,0.958896,0.123952,0.148958
87,0.971750,0.959696,0.123207,0.149100
88,0.971333,0.959596,0.123073,0.148706
89,0.971400,0.960296,0.122617,0.147693
90,0.971900,0.960296,0.121371,0.146838
91,0.972350,0.959296,0.120954,0.146585
92,0.971900,0.960096,0.121050,0.147165
93,0.972516,0.960396,0.120173,0.146285
94,0.971633,0.959696,0.120226,0.147688
95,0.972400,0.960396,0.120390,0.146964
96,0.972983,0.960296,0.118778,0.145650
97,0.973033,0.960796,0.118772,0.145296
98,0.972750,0.960896,0.117682,0.144779
99,0.972733,0.960996,0.117634,0.144376
